,id,id_str,screen_name,confirmed_account_type,state,twitter_name,real_name,bioguide,office_holder,party,district,level,woman,birthday,last_updated
246,1126176326925393926,1126176326925393926,anthonyfeig,1,Michigan,AnthonyFeig,,,,,,,,,2021-04-20
247,35594198,35594198,quinnnystrom,1,Minnesota,Quinn Nystrom,,,,,,,,,2021-04-20
248,1127949384828817408,1127949384828817408,stephlschmid,1,New Jersey,Stephanie Schmid,,,,,,,,,2021-04-20
249,67673013,67673013,mdillard_smith,1,Georgia,Maya Dillard-Smith,,,,,,,,,2021-04-20
250,950497913116995584,950497913116995584,elysabethbritt,1,Oklahoma,Elysabeth Britt,,,,,,,,,2021-04-20
251,976969338,976969338,repdavejoyce,1,Ohio,Dave Joyce,David Joyce,J000295,1,2,14,3,False,1957-03-17,2021-04-20
252,750046943905058816,750046943905058816,debbieforfl,1,Florida,Debbie Mucarsel-Powell,,,,,,,,,2021-04-20
253,134614170,134614170,erichanke,1,Texas,Eric Hanke,,,,,,,,,2021-04-20
254,880850093548687360,880850093548687360,hornforcongress,1,Oklahoma,Kendra Horn,,,,,,,,,2021-04-20
255,1079769536730140672,1079769536730140672,reprashida,1,Michigan,Congresswoman Rashida Tlaib,Rashida Tlaib,T000481,1,1,13,3,True,1976-07-24,2021-04-20
256,317560731,317560731,katejbolz,1,Nebraska,Kate Bolz,,,,,,,,,2021-04-20
257,1221468374699520003,1221468374699520003,cathycongress,1,New York,Cathy Bernstein - 2020 Nominee US Congress,,,,,,,,,2021-04-20
258,996460327108673537,996460327108673537,realtyjensen,1,Utah,Ty Jensen for Congress,,,,,,,,,2021-04-20
259,789589927277105152,789589927277105152,sgt_pennie,1,Texas,Dr. Tre Pennie / Sgt. Pennie,,,,,,,,,2021-04-20
260,816833925456789505,816833925456789505,repbarragan,1,California,Nanette D. Barragán,Nanette Barragán,B001300,1,1,44,3,True,1976-09-15,2021-04-20
261,572253093,572253093,phildoddsfl03,1,Florida,Phil Dodds,,,,,,,,,2021-04-20
262,1609364557,1609364557,almaforcongress,1,North Carolina,Alma Adams,,,,,,,,,2021-04-20
263,258201948,258201948,bbgoddess13,1,Oregon,Amy Ryan Courser,,,,,,,,,2021-04-20
264,913308968809672705,913308968809672705,realannapaulina,1,Florida,Anna Paulina Luna,,,,,,,,,2021-04-20
265,15261298,15261298,reidfrommn,1,Minnesota,,,,,,,,,,2021-04-20
266,129259273,129259273,steve4kansas,1,Kansas,Steve Watkins,,,,,,,,,2021-04-20
267,1061310112013434882,1061310112013434882,repdeanphillips,1,Minnesota,Rep. Dean Phillips 🇺🇸,Dean Phillips,P000616,1,1,3,3,False,1969-01-20,2021-04-20
268,4541945415,4541945415,markjpowell2,1,Indiana,"Rev. MarkJ Powell, M.Div. (L-IN)",,,,,,,,,2021-04-20
269,1203075989661736962,1203075989661736962,hendersonforfl,1,Florida,Randy Henderson For Congress (FL-19),,,,,,,,,2021-04-20
270,827526747864211456,827526747864211456,anthonyfelixjr,1,California,Anthony Felix,,,,,,,,,2021-04-20
271,1189190536147554306,1189190536147554306,jacobcongress,1,California,Jacob Thomas For Congress,,,,,,,,,2021-04-20
272,58680496,58680496,justderwin,1,North Carolina,Derwin L. Montgomery,,,,,,,,,2021-04-20
273,1267841066335682562,1267841066335682562,reptiffany,1,Wisconsin,Rep. Tom Tiffany,,,,,,,,,2021-04-20
274,1189388907135324160,1189388907135324160,rebaforcongress,1,Florida,,,,,,,,,,2021-04-20
275,3320699257,3320699257,casper4colorado,1,Colorado,"Casper Stockham - fighter, uniter and game change!",,,,,,,,,2021-04-20
276,926831521,926831521,jannquell4ga13,1,Georgia,Jannquell Peters,,,,,,,,,2021-04-20
277,1200451909406121984,1200451909406121984,senatorloeffler,1,Georgia,Senator Kelly Loeffler,Kelly Loeffler,L000594,2,2,99,3,True,1970-11-27,2021-04-20
278,14573926,14573926,mikelevin,1,California,Mike Levin,,,,,,,,,2021-04-20
279,1143272853997051906,1143272853997051906,chriscox2020,1,South Carolina,Chris Cox,,,,,,,,,2021-04-20
280,50065821,50065821,revrubendiaz,1,New York,"Rev Ruben Diaz, Sr.",,,,,,,,,2021-04-20
281,1168709089758720000,1168709089758720000,opelamichael,1,Wisconsin,MichaelOpela,,,,,,,,,2021-04-20
282,1247612029,1247612029,ritchietorres,1,New York,Ritchie Torres,,,,,,,,,2021-04-20
283,947764365507342336,947764365507342336,collias4nc11,1,North Carolina,Gina Collias,,,,,,,,,2021-04-20
284,937879749321461762,937879749321461762,js4uscongress,1,Minnesota,Jayesun Sherman,,,,,,,,,2021-04-20
285,1208212345694162944,1208212345694162944,victorfortexas,1,Texas,"(Colonel) Victor Harris, Candidate - TX",,,,,,,,,2021-04-20
286,3221990179,3221990179,hickman_samuel,1,Mississippi,Samuel Hickman,,,,,,,,,2021-04-20
287,961312723035394048,961312723035394048,marygayscanlon,1,Pennsylvania,Mary Gay Scanlon,,,,,,,,,2021-04-20
288,1729773254,1729773254,jimhagedornmn,1,Minnesota,Jim Hagedorn,,,,,,,,,2021-04-20
289,218292287,218292287,gregstantonaz,1,Arizona,Greg Stanton,,,,,,,,,2021-04-20
290,34715823,34715823,debbielesko,1,Arizona,Debbie Lesko,,,,,,,,,2021-04-20
291,1122934522134315009,1122934522134315009,michellesteelca,1,California,Michelle Steel,,,,,,,,,2021-04-20
292,482450423,482450423,marthamcsally,1,Arizona,Martha McSally,,,,,,,,,2021-04-20
293,388247614,388247614,jimoberweis,1,Illinois,Jim Oberweis,,,,,,,,,2021-04-20
294,2554870803,2554870803,luetkemeyerb,1,Missouri,Blaine Luetkemeyer,,,,,,,,,2021-04-20
295,97963837,97963837,jaimeforusrep,1,Washington,Jaime Herrera Beutler,,,,,,,,,2021-04-20
296,230493121,230493121,majorstephent,1,Washington,,,,,,,,,,2021-04-20
297,15016599,15016599,afine,1,New York,Allison Fine,,,,,,,,,2021-04-20
298,1234216352308777003,1234216352308777003,welchforcongess,1,South Carolina,Mark D Welch,,,,,,,,,2021-04-20
299,69006939,69006939,alankhazei,1,Massachusetts,Alan Khazei,,,,,,,,,2021-04-20
300,22481727,22481727,jillpcarter,1,Maryland,State Senator Jill P. Carter,,,,,,,,,2021-04-20
301,955598085526360064,955598085526360064,votecasten,1,Illinois,Team Sean Casten,,,,,,,,,2021-04-20
302,56864092,56864092,repmikequigley,1,Illinois,Mike Quigley,Mike Quigley,Q000023,1,1,5,3,False,1958-10-17,2021-04-20
303,1222586478,1222586478,angelica4ca,1,California,Angelica Dueñas for Congress 🍞🌹☮🌎,,,,,,,,,2021-04-20
304,1138076821533155328,1138076821533155328,jamaalbowmanny,1,New York,Jamaal Bowman,,,,,,,,,2021-04-20
305,1201944124556886016,1201944124556886016,votegetroelize,1,California,Getro Elize For Congress,,,,,,,,,2021-04-20
306,784098236,784098236,kishineff,1,California,Jason Kishineff is a Rabid Anti-Imperialist.,,,,,,,,,2021-04-20
307,1078741899572240384,1078741899572240384,reprussfulcher,1,Idaho,Rep. Russ Fulcher,Russ Fulcher,F000469,1,2,1,3,False,1973-07-19,2021-04-20
308,21837858,21837858,seanfeucht,1,California,Sean Feucht,,,,,,,,,2021-04-20
309,4205133682,4205133682,greschenthaler,1,Pennsylvania,Rep. Guy Reschenthaler,Guy Reschenthaler,R000610,1,2,14,3,False,1983-04-17,2021-04-20
310,816284664658874368,816284664658874368,reparrington,1,Texas,Rep. Jodey Arrington,Jodey Arrington,A000375,1,2,19,3,False,1972-03-09,2021-04-20
311,18230026,18230026,timothykelly,1,Michigan,Tim Kelly,,,,,,,,,2021-04-20
312,1145133115649744897,1145133115649744897,bobpattersonsj,1,New Jersey,Bob Patterson,,,,,,,,,2021-04-20
313,838462994,838462994,jamescomer,1,Kentucky,James Comer,,,,,,,,,2021-04-20
314,1107149514970972163,1107149514970972163,melissamechell1,1,Texas,Melissa Mechelle Wilson,,,,,,,,,2021-04-20
315,2659540369,2659540369,jackwymantx,1,Texas,Jack Wyman,,,,,,,,,2021-04-20
316,947532584916959233,947532584916959233,audrey4congress,1,California,,,,,,,,,,2021-04-20
317,1171467698405924864,1171467698405924864,jonazdistrict5,1,Arizona,Jon Ireland for Congress,,,,,,,,,2021-04-20
318,1140648348,1140648348,repdwstweets,1,Florida,Rep. Debbie Wasserman Schultz,Debbie Wasserman Schultz,W000797,1,1,23,3,True,1966-09-27,2021-04-20
319,1140174583959605248,1140174583959605248,drcameronwebb,1,Virginia,Dr. Cameron Webb,,,,,,,,,2021-04-20
320,1194049130110365696,1194049130110365696,votetdanbaker,1,Maryland,TDan Baker for District 7,,,,,,,,,2021-04-20
321,735594823,735594823,jamesedharper,1,Indiana,,,,,,,,,,2021-04-20
322,1179147676631392257,1179147676631392257,janetbarresiok,1,Oklahoma,Janet for Congress,,,,,,,,,2021-04-20
323,939221794795515904,939221794795515904,blankenbekernh,1,New Hampshire,Lynne Blankenbeker,,,,,,,,,2021-04-20
324,1356368317,1356368317,nate_mcmurray,1,New York,Nate McMurray,,,,,,,,,2021-04-20
325,54259132,54259132,mattmayberrynh,1,New Hampshire,Matt Mayberry (NH),,,,,,,,,2021-04-20
326,40733893,40733893,gavinrollins,1,Florida,Gavin Rollins,,,,,,,,,2021-04-20
327,3695759352,3695759352,rebeccaforwa,1,Washington,Rebecca Parson,,,,,,,,,2021-04-20
328,587100576,587100576,garretgraves,1,Louisiana,Garret Graves,,,,,,,,,2021-04-20
329,1110652456893988864,1110652456893988864,rebeccawoodnv,1,Nevada,Rebecca Wood,,,,,,,,,2021-04-20
330,15874918,15874918,leezeldin,1,New York,Lee Zeldin,,,,,,,,,2021-04-20
331,3018670151,3018670151,reppeteaguilar,1,California,Rep. Pete Aguilar,Pete Aguilar,A000371,1,1,31,3,False,1979-06-19,2021-04-20
332,24810622,24810622,ljholloway,1,Florida,LJ Holloway,,,,,,,,,2021-04-20
333,757862089,757862089,nmalliotakis,1,New York,Nicole Malliotakis,,,,,,,,,2021-04-20
334,1080986167003230208,1080986167003230208,repgilcisneros,1,California,Rep. Gil Cisneros,Gilbert Cisneros,C001123,2,1,39,3,False,1971-02-12,2021-04-20
335,236511574,236511574,sengarypeters,1,Michigan,Senator Gary Peters,Gary Peters,P000595,1,1,99,3,False,1958-12-01,2021-04-20
336,40584212,40584212,petrusadrian,1,Maryland,Adrian Petrus for US Congress,,,,,,,,,2021-04-20
337,816012124505931780,816012124505931780,repdavidkustoff,1,Tennessee,Rep. David Kustoff,David Kustoff,K000392,1,2,8,3,False,1966-10-08,2021-04-20
338,855406583924363264,855406583924363264,johnmcguire4va,1,Virginia,John McGuire,,,,,,,,,2021-04-20
339,1235984397368606720,1235984397368606720,joanna4oregon,1,Oregon,joanna4oregon,,,,,,,,,2021-04-20
340,305620929,305620929,call_me_dutch,1,Maryland,Dutch Ruppersberger,C. Ruppersberger,R000576,1,1,2,3,False,1946-01-31,2021-04-20
341,1129270212078055426,1129270212078055426,cwesleymorgan,1,Kentucky,Wesley Morgan For U.S. Senate #DitchMitch,,,,,,,,,2021-04-20
342,35128516,35128516,shandonphan,1,Texas,Shandon Phan,,,,,,,,,2021-04-20
343,958786718513160192,958786718513160192,chelefarley,1,New York,Chele Farley,,,,,,,,,2021-04-20
344,146529195,146529195,kimfcoleman,1,Utah,Kim Coleman🇺🇸💥🌟,,,,,,,,,2021-04-20
345,25119311,25119311,themedicarelady,1,Florida,Darlene Swaffar,,,,,,,,,2021-04-20
346,1166373082208112640,1166373082208112640,kunkel4congress,1,West Virginia,Kunkel for Congress,,,,,,,,,2021-04-20
347,1214272615021285381,1214272615021285381,ac4congress2020,1,Florida,Adam Christensen,,,,,,,,,2021-04-20
348,1160914592870150146,1160914592870150146,ike4co,1,Colorado,McCorkle for Congress,,,,,,,,,2021-04-20
349,2955485182,2955485182,senatorrounds,1,South Dakota,Senator Mike Rounds,Mike Rounds,R000605,1,2,99,3,False,1954-10-24,2021-04-20
350,1271289655107874818,1271289655107874818,wenstrupforla,1,Louisiana,Peter Wenstrup for U.S. Senate,,,,,,,,,2021-04-20
351,252819323,252819323,reptomreed,1,New York,,,,,,,,,,2021-04-20
352,967145325881319425,967145325881319425,delina4az,1,Arizona,Delina DiSanto,,,,,,,,,2021-04-20
353,146099856,146099856,timwalberg,1,Michigan,Walberg for Congress,,,,,,,,,2021-04-20
354,1072134139560620033,1072134139560620033,repmikelevin,1,California,Rep. Mike Levin,Mike Levin,L000593,1,1,49,3,False,1978-10-28,2021-04-20
355,993153006,993153006,rodneydavis,1,Illinois,US Rep Rodney Davis,Rodney Davis,D000619,1,2,13,3,False,1970-01-05,2021-04-20
356,1162885975724449793,1162885975724449793,jjstitt,1,Oklahoma,JJ Stitt,,,,,,,,,2021-04-20
357,50789200,50789200,electadamsmith,1,Washington,Adam Smith,,,,,,,,,2021-04-20
358,1174806500084256769,1174806500084256769,joecalnyc,1,New York,Joe Caldarera,,,,,,,,,2021-04-20
359,2861616083,2861616083,usrepgarypalmer,1,Alabama,Gary Palmer,Gary Palmer,P000609,1,2,6,3,False,1954-05-14,2021-04-20
360,891863018195300353,891863018195300353,paula_overby,1,Minnesota,Paula Mirare Overby,,,,,,,,,2021-04-20
361,1177987198131429378,1177987198131429378,lynzforcongress,1,Missouri,Lindsey Simmons,,,,,,,,,2021-04-20
362,1092782048157331456,1092782048157331456,gregmeeksnyc,1,New York,Gregory Meeks,,,,,,,,,2021-04-20
363,1058345042,1058345042,reptomrice,1,South Carolina,Congressman Tom Rice,Tom Rice,R000597,1,2,7,3,False,1957-08-04,2021-04-20
364,1253046119292186624,1253046119292186624,collisdr,1,Minnesota,Dr. Noel Collis for Congress,,,,,,,,,2021-04-20
365,1220399177684750337,1220399177684750337,reynoldsforus,1,Oregon,Blair Reynolds🍹,,,,,,,,,2021-04-20
366,1114738242971209728,1114738242971209728,michael_muscato,1,Arizona,Michael Muscato,,,,,,,,,2021-04-20
367,1250946851060109313,1250946851060109313,joshelliott4cd1,1,Nevada,Josh Elliott- NV Congressional Candidate CD1🇺🇸,,,,,,,,,2021-04-20
368,2438826457,2438826457,rldeming3,1,Mississippi,Robert L. Deming III,,,,,,,,,2021-04-20
369,821961495726551040,821961495726551040,becongress,1,Hawaii,BRIAN EVANS,,,,,,,,,2021-04-20
370,875709445304721410,875709445304721410,bohrenjensen,1,Mississippi,Jensen Bohren,,,,,,,,,2021-04-20
371,957475625236815872,957475625236815872,brianlmaryott,1,California,Brian L. Maryott,,,,,,,,,2021-04-20
372,826589191412862976,826589191412862976,joecunninghamsc,1,South Carolina,Joe Cunningham,,,,,,,,,2021-04-20
373,1232034343104794624,1232034343104794624,hembreega,1,Georgia,Bill Hembree,,,,,,,,,2021-04-20
374,1203716141060968448,1203716141060968448,lemmonscongress,1,Indiana,Slemmons4congress,,,,,,,,,2021-04-20
375,1083448909,1083448909,repfilemonvela,1,Texas,US Rep. Filemon Vela,Filemon Vela,V000132,1,1,34,3,False,1963-02-13,2021-04-20
376,78445977,78445977,gerryconnolly,1,Virginia,Rep. Gerry Connolly,Gerald Connolly,C001078,1,1,11,3,False,1950-03-30,2021-04-20
377,117839957,117839957,hickenlooper,1,Colorado,John Hickenlooper,,,,,,,,,2021-04-20
378,1069636653353000962,1069636653353000962,repsusanwild,1,Pennsylvania,Rep. Susan Wild,Susan Wild,W000826,1,1,7,3,True,1957-06-07,2021-04-20
379,926810064,926810064,senatorbrakey,1,Maine,Eric Brakey,,,,,,,,,2021-04-20
380,1165009592423780353,1165009592423780353,hinton4matt,1,Texas,,,,,,,,,,2021-04-20
381,13491312,13491312,reptimryan,1,Ohio,Congressman Tim Ryan,Tim Ryan,R000577,1,1,13,3,False,1973-07-16,2021-04-20
382,188403766,188403766,foster4congress,1,Illinois,Bill Foster,,,,,,,,,2021-04-20
383,1219572195028094976,1219572195028094976,joeyosbornenc11,1,North Carolina,Joey Osborne for Congress NC-11,,,,,,,,,2021-04-20
384,845348489777332229,845348489777332229,_semahernandez_,1,Texas,Mrs. Sema ✨#LandBack ✨,,,,,,,,,2021-04-20
385,15759182,15759182,leonbenjamin,1,Virginia,LeonBenjamin,,,,,,,,,2021-04-20
386,43986986,43986986,beraforcongress,1,California,Dr. Ami Bera,,,,,,,,,2021-04-20
387,931566346164424706,931566346164424706,dougsayers2,1,Maryland,Doug Sayers,,,,,,,,,2021-04-20
388,1170157823247998976,1170157823247998976,stef4congress,1,Illinois,🦑,,,,,,,,,2021-04-20
389,1169399788539928576,1169399788539928576,fitzgeraldforwi,1,Wisconsin,Scott Fitzgerald,,,,,,,,,2021-04-20
390,3154232600,3154232600,michelenixnc,1,North Carolina,Michele Nix,,,,,,,,,2021-04-20
391,242557449,242557449,joelbnewbyiii,1,Ohio,Joel Newby,,,,,,,,,2021-04-20
392,913415985591439362,913415985591439362,gendonbolduc,1,New Hampshire,Don Bolduc,,,,,,,,,2021-04-20
393,295712099,295712099,buddy_carter,1,Georgia,Buddy Carter,,,,,,,,,2021-04-20
394,1202691248924086281,1202691248924086281,hasani4progress,1,Texas,Hasani Burton 🧬,,,,,,,,,2021-04-20
395,1061782407211311105,1061782407211311105,voteforbetts,1,Virginia,,,,,,,,,,2021-04-20
396,1117775999918333953,1117775999918333953,lewisforal,1,Alabama,Chris Lewis for U.S. Congress,,,,,,,,,2021-04-20
397,1154495479213940757,1154495479213940757,bethforcongress,1,New York,Beth Parlato,,,,,,,,,2021-04-20
398,313719282,313719282,bradwenstrup,1,Ohio,Brad Wenstrup,,,,,,,,,2021-04-20
399,1115666018393657344,1115666018393657344,kianigardner,1,Alabama,Kiani,,,,,,,,,2021-04-20
400,193441812,193441812,pramilajayapal,1,Washington,Pramila Jayapal,,,,,,,,,2021-04-20
401,2355919591,2355919591,youngkimca,1,California,Young Kim,,,,,,,,,2021-04-20
402,1113887175211405320,1113887175211405320,pringleforal01,1,Alabama,Chris Pringle,,,,,,,,,2021-04-20
403,1254867879679471626,1254867879679471626,kristythripp,1,Florida,Kristy Thripp,,,,,,,,,2021-04-20
404,939963705978249217,939963705978249217,mitranoforny23,1,New York,Tracy Mitrano,,,,,,,,,2021-04-20
405,710512124213207041,710512124213207041,kennethfmorgan,1,Ohio,,,,,,,,,,2021-04-20
406,953039774570418176,953039774570418176,willcunningham,1,New Jersey,Will Cunningham,,,,,,,,,2021-04-20
407,50152441,50152441,repmcclintock,1,California,Tom McClintock,Tom McClintock,M001177,1,2,4,3,False,1956-07-10,2021-04-20
408,1181735694072459264,1181735694072459264,jessfordelaware,1,Delaware,Jess Scarane,,,,,,,,,2021-04-20
409,1192172511666028545,1192172511666028545,thomas4texas,1,Texas,Sharon Breckenridge Thomas,,,,,,,,,2021-04-20
410,1199043205829931008,1199043205829931008,reneeswann4tx,1,Texas,Renee Swann,,,,,,,,,2021-04-20
411,2863210809,2863210809,sendavidperdue,1,Georgia,David Perdue,David Perdue,P000612,2,2,99,3,False,1949-12-10,2021-04-20
412,29495695,29495695,kloeffler,1,Georgia,Kelly Loeffler,,,,,,,,,2021-04-20
413,4304448314,4304448314,congboyle,1,Pennsylvania,Rep. Brendan Boyle,Brendan Boyle,B001296,1,1,2,3,False,1977-02-06,2021-04-20
414,1165040010401374209,1165040010401374209,clairechasenm,1,New Mexico,Claire Chase,,,,,,,,,2021-04-20
415,2814433071,2814433071,timsdesiree,1,Ohio,Desiree Tims,,,,,,,,,2021-04-20
416,1072158357237174272,1072158357237174272,repbencline,1,Virginia,Congressman Ben Cline,Ben Cline,C001118,1,2,6,3,False,1972-02-29,2021-04-20
417,174446037,174446037,collforcongress,1,Maryland,Gregory Coll,,,,,,,,,2021-04-20
418,1110565609505505281,1110565609505505281,russforus2020,1,New Jersey,Russ 🇺🇸🧢🌹,,,,,,,,,2021-04-20
419,4212470319,4212470319,lloydsmuckerpa,1,Pennsylvania,Lloyd Smucker,,,,,,,,,2021-04-20
420,3416719217,3416719217,mdowns4congress,1,Virginia,Madison Downs,,,,,,,,,2021-04-20
421,1205693903929655297,1205693903929655297,voteedcohen,1,Nevada,Ed Cohen,,,,,,,,,2021-04-20
422,73754019,73754019,harrisonjaime,1,South Carolina,"Jaime Harrison, DNC Chair",,,,,,,,,2021-04-20
423,33576489,33576489,repbrianhiggins,1,New York,Brian Higgins,Brian Higgins,H001038,1,1,26,3,False,1959-10-06,2021-04-20
424,1880674038,1880674038,usrepkcastor,1,Florida,US Rep Kathy Castor,Kathy Castor,C001066,1,1,14,3,True,1966-08-20,2021-04-20
425,1186840783732793344,1186840783732793344,kojoforcongress,1,Oklahoma,,,,,,,,,,2021-04-20
426,62649021,62649021,rajaforcongress,1,Illinois,Raja Krishnamoorthi,,,,,,,,,2021-04-20
427,142419647,142419647,cedricrichmond,1,Louisiana,Cedric Richmond,,,,,,,,,2021-04-20
428,1080569698536878081,1080569698536878081,repsherrill,1,New Jersey,Rep. Mikie Sherrill,Mikie Sherrill,S001207,1,1,11,3,True,1972-01-19,2021-04-20
429,1203990155578761216,1203990155578761216,johsiec,1,Georgia,Johsie Cruz for US House.,,,,,,,,,2021-04-20
430,1175122686600761345,1175122686600761345,votemarkyancey,1,Texas,Mark Yancey,,,,,,,,,2021-04-20
431,301171604,301171604,natalieclinewv,1,West Virginia,Natalie Cline,,,,,,,,,2021-04-20
432,1090328229548826627,1090328229548826627,reprossspano,1,Florida,Former Congressman Ross Spano,Ross Spano,S001210,2,2,15,3,False,1966-07-16,2021-04-20
433,344972339,344972339,repdevinnunes,1,California,Rep. Devin Nunes,Devin Nunes,N000181,1,2,22,3,False,1973-10-01,2021-04-20
434,255831472,255831472,fjmrvan,1,Indiana,Frank Mrvan,,,,,,,,,2021-04-20
435,894940941039144962,894940941039144962,johnrosefortn,1,Tennessee,John Rose,,,,,,,,,2021-04-20
436,1174021466318397441,1174021466318397441,sunnyfortx24,1,Texas,,,,,,,,,,2021-04-20
437,815952318487298048,815952318487298048,drnealdunnfl2,1,Florida,Dr. Neal Dunn,Neal Dunn,D000628,1,2,2,3,False,1953-02-16,2021-04-20
438,353890966,353890966,timburchett,1,Tennessee,Tim Burchett,,,,,,,,,2021-04-20
439,242873057,242873057,reptipton,1,Colorado,Rep. Scott Tipton,Scott Tipton,T000470,2,2,3,3,False,1956-11-09,2021-04-20
440,1146539810607120385,1146539810607120385,drsarahcongress,1,California,Sarah Sun Liew,,,,,,,,,2021-04-20
441,1269349511144640513,1269349511144640513,dylan2dc,1,Rhode Island,Dylan Conley,,,,,,,,,2021-04-20
442,234412394,234412394,raphaelwarnock,1,Georgia,Raphael G. Warnock,,,,,,,,,2021-04-20
443,521747968,521747968,ossoff,1,Georgia,Jon Ossoff,,,,,,,,,2021-04-20
444,797072326340780033,797072326340780033,drmark_3rdcd_wi,1,Wisconsin,Mark Neumann,,,,,,,,,2021-04-20
